target_id	length	eff_length	est_counts	tpm
Solyc07g005590.3.1	4253	4074	707.793	12.4741
Solyc06g007680.2.1	2063	1884	25	0.952756
Solyc01g089960.3.1	1197	1018	17	1.19901
Solyc03g006120.3.1	1661	1482	0	0
Solyc07g054000.3.1	701	522	5	0.687736
Solyc02g032360.3.1	521	342	1	0.209941
Solyc02g089140.2.1	447	268	2	0.535819
Solyc03g062910.3.1	5017	4838	7.54254	0.111937
Solyc08g014020.3.1	624	445	127	20.4911
Solyc06g043113.1.1	1455	1276	5	0.281347
Solyc01g150007.1.1	444	265	0	0
Solyc09g031543.1.1	4368	4189	57	0.976983
Solyc08g067670.3.1	656	477	92.5258	13.9273
Solyc10g084180.2.1	3498	3319	429	9.28053
Solyc07g041510.2.1	3769	3590	393	7.85997
Solyc03g118770.3.1	1385	1206	13	0.77396
Solyc07g024015.1.1	8967	8788	0	0
Solyc07g009360.2.1	363	184	0	0
Solyc03g082950.3.1	878	699	11	1.12989
Solyc11g022440.2.1	258	79.0036	0	0
Solyc03g019970.3.1	1779	1600	0	0
Solyc01g006790.2.1	731	552	30	3.90216
Solyc05g018220.2.1	558	379	0	0
Solyc01g107220.2.1	1167	988	27	1.96214
Solyc05g051340.2.1	2629	2450	78	2.28587
Solyc09g075840.3.1	328	149	1.03962	0.500968
Solyc03g058370.2.1	1017	838	0	0
Solyc05g007250.3.1	1074	895	2068.22	165.919
Solyc04g048980.3.1	553	374	0	0
Solyc01g011091.1.1	8096	7917	18.7163	0.169739
Solyc04g051680.3.1	2052	1873	45.1137	1.72939
Solyc04g082200.2.1	1157	978	9957	730.991
Solyc11g044632.1.1	686	507	0	0
Solyc06g007430.2.1	2112	1933	821	30.4954
Solyc08g036560.2.1	741	562	84	10.7316
Solyc01g090340.2.1	988	809	7	0.621258
Solyc08g076720.3.1	4114	3935	53	0.967061
Solyc02g068930.3.1	1005	826	73	6.34549
Solyc01g095170.2.1	922	743	16	1.54616
Solyc07g018400.3.1	174	14.6185	0	0
Solyc07g006300.3.1	2508	2329	11	0.339114
Solyc09g072910.2.1	1314	1135	0	0
Solyc08g075320.3.1	2532	2353	5	0.152571
Solyc03g044273.1.1	5441	5262	2	0.0272899
Solyc09g005730.3.1	735	556	9	1.16223
Solyc04g079830.2.1	2469	2290	398	12.4787
Solyc07g041820.2.1	3138	2959	0	0
Solyc01g044510.2.1	547	368	0	0
Solyc03g071853.1.1	894	715	0	0
Solyc01g095070.3.1	869	690	434	45.161
Solyc06g007890.3.1	568	389	37.8927	6.99404
Solyc09g055610.2.1	105	5.29865	0	0
Solyc04g009590.3.1	568	389	18	3.32235
Solyc02g077240.3.1	2165	1986	3815	137.923
Solyc03g083100.3.1	1862	1683	150	6.39926
Solyc08g006645.1.1	406	227	0	0
Solyc04g007825.1.1	1329	1150	963.641	60.1645
Solyc03g044060.3.1	3067	2888	57	1.4171
Solyc06g008980.3.1	1496	1317	25	1.36294
Solyc10g050757.1.1	1464	1285	0	0
Solyc01g094710.2.1	359	180	0	0
Solyc05g017830.2.1	232	53.2554	0	0
Solyc11g027940.2.1	462	283	0	0
Solyc03g034130.3.1	840	661	0	0
Solyc04g011990.2.1	3364	3185	6	0.135258
Solyc07g017560.3.1	2822	2643	0	0
Solyc01g005380.2.1	1818	1639	68.279	2.9911
Solyc12g005820.2.1	826	647	2	0.221946
Solyc03g116170.3.1	1234	1055	271	18.4433
Solyc04g016010.3.1	2019	1840	83.1121	3.24316
Solyc12g098590.2.1	2992	2813	84	2.14404
Solyc03g082575.1.1	2097	1918	367.727	13.7657
Solyc09g020070.2.1	1401	1222	0	0
Solyc07g017330.2.1	730	551	0	0
Solyc01g021700.2.1	1146	967	0	0
Solyc09g055550.3.1	1685	1506	25	1.19189
Solyc01g014537.1.1	654	475	0	0
Solyc03g098750.3.1	1586	1407	237	12.0942
Solyc06g054230.3.1	1995	1816	0	0
Solyc09g010340.2.1	1272	1093	0	0
Solyc06g043140.3.1	1035	856	1.88586	0.158182
Solyc03g034165.1.1	1203	1024	0	0
Solyc01g012640.2.1	561	382	0	0
Solyc05g023660.2.1	1239	1060	0	0
Solyc11g008140.2.1	1826	1647	35	1.5258
Solyc02g062930.3.1	1567	1388	368	19.0362
Solyc08g066400.2.1	953	774	0	0
Solyc10g036690.2.1	93	4.74468	0	0
Solyc09g011710.3.1	939	760	568	53.6608
Solyc12g096860.2.1	2683	2504	9	0.258066
Solyc02g063040.3.1	1276	1097	37	2.42169
Solyc06g076840.2.1	2830	2651	0	0
Solyc01g056940.2.1	756	577	4071	506.58
Solyc06g054620.3.1	855	676	23	2.44289
Solyc01g056270.2.1	701	522	1	0.137547
Solyc01g020230.3.1	2531	2352	8.15512	0.248952
Solyc01g014107.1.1	766	587	4	0.489265
Solyc06g052140.2.1	885	706	0	0
Solyc05g052990.3.1	658	479	92	13.7903
Solyc06g033810.2.1	609	430	0	0
Solyc01g009690.2.1	2586	2407	2.52412	0.0752933
Solyc02g078420.2.1	309	130	1	0.552305
Solyc07g041240.2.1	468	289	1	0.248442
Solyc12g038770.2.1	729	550	0	0
Solyc06g052080.3.1	2780	2601	245	6.76314
Solyc11g020740.2.1	90	4.62459	0	0
Solyc01g014180.3.1	976	797	1967	177.202
Solyc12g038350.2.1	872	693	1	0.103607
Solyc03g031650.3.1	738	559	48	6.16527
Solyc11g072410.2.1	2582	2403	222.018	6.63372
Solyc06g008100.3.1	663	484	38	5.63717
Solyc09g083445.1.1	618	439	44.477	7.27433
Solyc06g064740.3.1	358	179	0	0
Solyc02g062260.2.1	226	47.5399	0	0
Solyc11g006650.2.1	2753	2574	75	2.09207
Solyc10g008330.3.1	689	510	5	0.703919
Solyc10g036640.2.1	240	61.0822	0	0
Solyc11g063580.2.1	291	112	0	0
Solyc01g111080.3.1	23222	23043	169.668	0.528667
Solyc04g071540.3.1	3007	2828	45	1.1425
Solyc12g062470.2.1	485	306	2	0.469279
Solyc06g050840.3.1	977	798	19	1.70952
Solyc10g009530.3.1	1365	1186	5	0.302697
Solyc07g052480.3.1	3041	2862	10364	260.004
Solyc01g008410.2.1	2163	1984	5.74421	0.207879
Solyc11g072650.2.1	1699	1520	0	0
Solyc01g101080.2.1	666	487	0	0
Solyc06g011490.3.1	1249	1070	4675	313.704
Solyc09g020130.3.1	1655	1476	1854.68	90.2204
Solyc11g012600.2.1	1028	849	10.7667	0.910541
Solyc03g096645.1.1	4058	3879	313	5.79358
Solyc02g070420.2.1	1007	828	12	1.04058
Solyc01g090710.3.1	1946	1767	10	0.406337
Solyc05g013230.2.1	342	163	0	0
Solyc11g028080.2.1	685	506	96	13.6221
Solyc03g032030.3.1	1722	1543	24	1.11678
Solyc06g053950.2.1	645	466	11	1.69484
Solyc12g009050.2.1	2268	2089	33.0903	1.13733
Solyc09g015100.3.1	446	267	0	0
Solyc08g061740.2.1	261	82.002	0	0
Solyc07g008020.3.1	817	638	40	4.50155
Solyc07g005470.3.1	2223	2044	13	0.456652
Solyc12g042880.2.1	1074	895	3	0.240669
Solyc07g066275.1.1	1327	1148	283.102	17.7061
Solyc01g017410.2.1	501	322	1	0.22298
Solyc02g014490.3.1	2997	2818	0	0
Solyc07g014585.1.1	1067	888	0	0
Solyc08g059780.2.1	1452	1273	0	0
Solyc02g080590.3.1	821	642	280	31.3145
Solyc01g066580.2.1	135	7.48819	0	0
Solyc02g089930.3.1	2658	2479	151	4.37344
Solyc04g081560.3.1	2712	2533	21	0.59526
Solyc12g010740.2.1	949	770	13	1.2122
Solyc09g030420.3.1	357	178	1	0.403369
Solyc09g056430.3.1	1825	1646	25	1.09052
Solyc07g009280.3.1	518	339	0	0
Solyc07g032670.2.1	1243	1064	0	0
Solyc04g018000.2.1	1215	1036	0	0
Solyc01g057490.3.1	442	263	5	1.36501
Solyc04g006990.3.1	1321	1142	33	2.07477
Solyc04g009900.3.1	1390	1211	24.8251	1.47187
Solyc02g021063.1.1	1655	1476	37	1.79986
Solyc04g072470.3.1	508	329	0	0
Solyc06g082020.3.1	489	310	30	6.94836
Solyc11g072800.2.1	4144	3965	0	0
Solyc08g080110.3.1	2880	2701	212	5.63552
Solyc08g074680.2.1	5534	5355	524	7.02578
Solyc00g005850.2.1	566	387	0	0
Solyc12g009745.1.1	2898	2719	1.67665	0.0442746
Solyc10g008210.3.1	4197	4018	87	1.55465
Solyc06g072480.1.1	516	337	4	0.852222
Solyc09g057715.1.1	519	340	4	0.844702
Solyc05g015710.3.1	1126	947	783	59.3655
Solyc12g097070.2.1	1320	1141	36	2.26537
Solyc12g019340.1.1	183	17.7996	0	0
Solyc05g006260.1.1	183	17.7996	0	0
Solyc01g067380.3.1	1781	1602	186	8.33629
Solyc12g042120.2.1	508	329	9	1.96413
Solyc07g006800.1.1	1362	1183	0	0
Solyc09g009280.1.1	885	706	11	1.11869
Solyc06g005070.2.1	2155	1976	30	1.09008
Solyc11g066760.2.1	2304	2125	111	3.75048
Solyc06g071540.3.1	3375	3196	13	0.292051
Solyc09g065150.1.1	150	9.35544	0	0
Solyc10g081230.2.1	1185	1006	0	0
Solyc01g106390.3.1	2020	1841	182	7.09807
Solyc09g007080.3.1	5868	5689	1016.01	12.8229
Solyc11g066500.2.1	3576	3397	155	3.27611
Solyc01g102637.1.1	282	103	0	0
Solyc03g060510.3.1	1738	1559	36	1.65798
Solyc11g066460.1.1	651	472	43	6.54107
Solyc06g082800.3.1	1406	1227	387.59	22.6804
Solyc01g105290.3.1	1594	1415	85	4.31306
Solyc08g062965.1.1	528	349	0	0
Solyc03g058900.2.1	501	322	0	0
Solyc11g011542.1.1	477	298	5	1.20469
Solyc03g007860.1.1	558	379	39	7.38836
Solyc06g048620.3.1	4542	4363	15	0.246847
Solyc03g006490.3.1	1155	976	6905	507.968
Solyc11g017373.1.1	738	559	0	0
Solyc09g060100.3.1	5908	5729	32.6511	0.409205
Solyc03g006950.2.1	2238	2059	1	0.0348711
Solyc03g114300.3.1	2676	2497	136	3.9106
Solyc02g011755.1.1	321	142	0	0
Solyc11g010105.1.1	741	562	48	6.13236
Solyc09g092080.3.1	862	683	404.07	42.4774
Solyc05g055160.3.1	2243	2064	10235	356.042
Solyc06g053780.3.1	2021	1842	140	5.45709
Solyc07g055920.3.1	1156	977	33	2.42517
Solyc02g062040.3.1	1448	1269	22	1.24475
Solyc05g046390.3.1	754	575	721	90.0306
Solyc09g042300.2.1	2512	2333	0	0
Solyc03g044600.2.1	1206	1027	7.54773	0.527677
Solyc11g067270.1.1	1293	1114	10	0.644521
Solyc09g083370.3.1	1089	910	138.641	10.9388
Solyc09g018235.1.1	789	610	0	0
Solyc03g115845.1.1	300	121	0	0
Solyc07g065280.3.1	693	514	613	85.6288
Solyc10g018885.1.1	357	178	42	16.9415
Solyc10g051050.2.1	2773	2594	19.3341	0.535151
Solyc03g007680.3.1	1191	1012	263	18.6594
Solyc03g115800.1.1	1281	1102	9	0.586386
Solyc05g005910.3.1	1815	1636	0	0
Solyc07g032300.1.1	213	36.0583	0	0
Solyc01g091860.3.1	3645	3466	96.3211	1.99533
Solyc12g098660.2.1	1485	1306	35	1.92419
Solyc04g057890.3.1	4289	4110	561.66	9.81193
Solyc06g008960.3.1	4420	4241	209	3.53835
Solyc02g030520.1.1	69	3.93736	0	0
Solyc10g044967.1.1	720	541	0	0
Solyc07g026705.1.1	641	462	1	0.155411
Solyc07g039384.1.1	453	274	0	0
Solyc08g005440.3.1	3192	3013	33	0.786389
Solyc01g005610.3.1	1068	889	0	0
Solyc04g050345.1.1	390	211	0	0
Solyc10g086290.2.1	1363	1184	0	0
Solyc12g035860.1.1	315	136	0	0
Solyc05g016473.1.1	3230	3051	0	0
Solyc02g088954.1.1	675	496	0	0
Solyc08g082330.3.1	484	305	0	0
Solyc05g026050.3.1	1505	1326	368	19.9263
Solyc10g050630.1.1	315	136	0	0
Solyc07g039540.1.1	246	67.0317	0	0
Solyc01g096185.1.1	435	256	19	5.32888
Solyc07g021740.2.1	811	632	0	0
Solyc02g062375.1.1	3217	3038	421.403	9.95938
Solyc12g009620.2.1	1820	1641	301	13.1698
Solyc05g012170.2.1	783	604	0	0
Solyc01g103803.1.1	699	520	0	0
Solyc12g087900.2.1	1377	1198	0	0
Solyc09g090660.3.1	2092	1913	1246.85	46.7974
Solyc02g081700.1.1	747	568	719	90.8873
Solyc08g079580.1.1	447	268	0	0
Solyc04g057880.3.1	6172	5993	134.34	1.60947
Solyc05g021090.3.1	1542	1363	5.0496	0.266001
Solyc06g082000.3.1	2271	2092	11	0.377532
Solyc11g045540.1.1	447	268	0	0
Solyc10g084360.1.1	165	12.1958	0	0
Solyc03g062745.1.1	441	262	0	0
Solyc04g050550.2.1	2358	2179	47	1.54869
Solyc05g024454.1.1	521	342	0	0
Solyc09g016957.1.1	339	160	0	0
Solyc09g060170.1.1	1035	856	0	0
Solyc05g055790.3.1	2662	2483	181	5.23389
Solyc01g096255.1.1	405	226	0	0
Solyc05g054170.3.1	4313	4134	348.494	6.05267
Solyc01g005730.3.1	3708	3529	35.4688	0.721634
Solyc10g018355.1.1	780	601	0	0
Solyc08g076830.1.1	1026	847	13	1.102
Solyc10g045040.1.1	225	46.6066	0	0
Solyc03g081203.1.1	183	17.7996	0	0
Solyc02g085700.2.1	2892	2713	417	11.0359
Solyc12g008580.2.1	2991	2812	83	2.11927
Solyc08g014290.1.1	1188	1009	133	9.46418
Solyc01g102970.3.1	2799	2620	150	4.11067
Solyc08g044540.1.1	225	46.6066	0	0
Solyc06g060270.3.1	3396	3217	6	0.133913
Solyc06g072570.3.1	1211	1032	395	27.4815
Solyc01g109070.2.1	616	437	175	28.7527
Solyc05g041900.1.1	285	106	0	0
Solyc01g010050.3.1	1875	1696	1830	77.4725
Solyc08g061450.2.1	1512	1333	19	1.0234
Solyc10g055740.2.1	1711	1532	81	3.7962
Solyc01g086900.3.1	3177	2998	115	2.75416
Solyc11g007120.2.1	1251	1072	133	8.90798
Solyc01g104448.1.1	516	337	0	0
Solyc01g060410.3.1	279	100	0	0
Solyc02g080470.3.1	3187	3008	297	7.08926
Solyc08g045760.1.1	261	82.002	0	0
Solyc11g008720.2.1	2785	2606	176	4.8491
Solyc05g051840.1.1	1134	955	90	6.76646
Solyc02g084550.3.1	1100	921	433.78	33.8168
Solyc04g017965.1.1	300	121	0	0
Solyc07g045250.1.1	213	36.0583	26	51.7715
Solyc02g092420.3.1	2392	2213	44	1.42756
Solyc10g055650.2.1	3037	2858	704	17.6861
Solyc07g007290.1.1	1572	1393	0	0
Solyc06g068930.2.1	1137	958	13	0.974317
Solyc05g009050.3.1	4077	3898	138.487	2.55088
Solyc04g054730.3.1	2506	2327	122	3.76432
Solyc03g034201.1.1	498	319	0	0
Solyc06g007165.1.1	2062	1883	28	1.06765
Solyc03g013630.3.1	2749	2570	71.8579	2.00754
Solyc03g112200.1.1	756	577	91	11.3237
Solyc02g083630.3.1	2225	2046	126.959	4.45533
Solyc02g092810.3.1	868	689	31	3.23046
Solyc10g082060.1.1	759	580	1	0.123793
Solyc01g087570.2.1	548	369	211	41.0562
Solyc09g063140.3.1	2272	2093	348.452	11.9535
Solyc01g060210.3.1	456	277	1	0.259205
Solyc02g069515.1.1	1210	1031	37	2.57671
Solyc02g070210.3.1	1637	1458	198	9.75057
Solyc09g008950.1.1	828	649	0	0
Solyc03g116390.3.1	617	438	0	0
Solyc06g071340.1.1	96	4.87155	0	0
Solyc11g017470.2.1	1385	1206	2533	150.803
Solyc02g030630.1.1	921	742	0	0
Solyc08g083175.1.1	396	217	0	0
Solyc08g048250.3.1	1857	1678	98	4.19331
Solyc12g032937.1.1	345	166	0	0
Solyc09g009190.3.1	2730	2551	115	3.23676
Solyc12g006870.2.1	1232	1053	567	38.6614
Solyc07g008350.3.1	1670	1491	520	25.0408
Solyc08g068640.3.1	5247	5068	171.959	2.43619
Solyc02g021520.1.1	279	100	0	0
Solyc09g007250.3.1	1648	1469	3497.86	170.964
Solyc12g087870.2.1	1737	1558	123	5.6684
Solyc03g058213.1.1	309	130	2	1.10461
Solyc02g079280.3.1	1274	1095	8	0.524564
Solyc08g008630.3.1	1303	1124	348	22.2298
Solyc06g005310.3.1	1358	1179	5	0.304494
Solyc12g049120.2.1	1332	1153	0	0
Solyc09g072940.2.1	858	679	0	0
Solyc08g075540.3.1	2634	2455	328	9.59279
Solyc09g091510.3.1	1452	1273	179	10.0959
Solyc04g016177.1.1	1251	1072	169.808	11.3733
Solyc03g120050.3.1	1594	1415	44.5187	2.25896
Solyc05g018453.1.1	867	688	0	0
Solyc07g065320.3.1	4946	4767	139	2.09359
Solyc05g013560.3.1	448	269	91	24.2891
Solyc01g108380.2.1	1059	880	0	0
Solyc06g035943.1.1	780	601	1.07426	0.128339
Solyc08g006251.1.1	678	499	0	0
Solyc05g025810.3.1	1306	1127	35	2.2298
Solyc03g115350.2.1	507	328	0	0
Solyc12g011190.2.1	1418	1239	102	5.91087
Solyc11g071423.1.1	2259	2080	41.778	1.44214
Solyc10g045555.1.1	393	214	0	0
Solyc08g080585.1.1	714	535	160.691	21.5655
Solyc02g005115.1.1	550	371	3.85587	0.746227
Solyc02g086660.3.1	3546	3367	217.419	4.63637
Solyc04g070987.1.1	535	356	105.558	21.2893
Solyc03g096193.1.1	399	220	0	0
Solyc10g074520.2.1	1668	1489	11	0.530421
Solyc02g065360.3.1	2862	2683	189	5.05782
Solyc01g020570.2.1	1065	886	2.3091	0.187125
Solyc02g076790.3.1	1037	858	280	23.4311
Solyc03g080115.1.1	945	766	0	0
Solyc03g005470.3.1	839	660	1573	171.123
Solyc05g047540.3.1	4664	4485	226.136	3.62017
Solyc11g020471.1.1	882	703	0	0
Solyc05g005770.3.1	1621	1442	74	3.68459
Solyc03g044420.2.1	1271	1092	13	0.854758
Solyc06g072135.1.1	1409	1230	48	2.80194
Solyc04g054760.3.1	876	697	17	1.75121
Solyc05g014177.1.1	448	269	0	0
Solyc03g111705.1.1	792	613	0	0
Solyc07g015850.1.1	507	328	0	0
Solyc03g063290.3.1	850	671	98.4227	10.5316
Solyc09g020190.3.1	2061	1882	340	12.9713
Solyc11g008340.2.1	3580	3401	447	9.43677
Solyc12g019777.1.1	477	298	0	0
Solyc09g082740.1.1	288	109	0	0
Solyc03g051820.1.1	411	232	0	0
Solyc01g108820.1.1	768	589	0	0
Solyc09g008917.1.1	192	21.9418	0	0
Solyc11g072320.2.1	4765	4586	821.349	12.8593
Solyc03g112770.3.1	871	692	507	52.6047
Solyc04g054430.2.1	1054	875	230	18.8731
Solyc10g052660.2.1	600	421	1244.96	212.322
Solyc04g083160.2.1	2894	2715	19	0.502466
Solyc02g088510.3.1	1452	1273	41	2.31248
Solyc02g086920.2.1	2778	2599	0	0
Solyc04g039830.2.1	636	457	0	0
Solyc08g062387.1.1	405	226	4	1.27079
Solyc03g117720.3.1	1465	1286	9	0.502486
Solyc04g074165.1.1	420	241	9	2.68132
Solyc07g063080.3.1	2851	2672	78	2.09595
Solyc11g062195.1.1	489	310	0	0
Solyc07g062020.2.1	849	670	0	0
Solyc04g050823.1.1	585	406	0	0
Solyc01g108080.3.1	384	205	0	0
Solyc08g066460.2.1	935	756	19	1.80449
Solyc08g006000.3.1	1005	826	790	68.6704
Solyc03g007825.1.1	885	706	8.66666	0.881393
Solyc03g031655.1.1	882	703	0	0
Solyc09g066400.2.1	1555	1376	55	2.8699
Solyc01g091800.3.1	1494	1315	104	5.67845
Solyc06g054690.3.1	2403	2224	388	12.5262
Solyc12g056673.1.1	810	631	14.2422	1.62058
Solyc09g065250.2.1	962	783	0	0
Solyc04g049485.1.1	625	446	0	0
Solyc09g084460.3.1	645	466	110.912	17.089
Solyc02g067925.1.1	7689	7510	296.209	2.83192
Solyc12g006750.1.1	252	73.0112	6.21237	6.10929
Solyc03g122240.3.1	3244	3065	136	3.18589
Solyc01g109550.2.1	978	799	17	1.52765
Solyc06g007920.2.1	490	311	0	0
Solyc01g109780.3.1	2980	2801	141.28	3.62152
Solyc06g008460.2.1	390	211	0	0
Solyc06g011460.1.1	600	421	0	0
Solyc01g081630.3.1	2503	2324	4	0.123579
Solyc09g011040.1.1	1290	1111	0	0
Solyc01g080080.3.1	1806	1627	340	15.0042
Solyc10g081420.2.1	6066	5887	87.5533	1.06783
Solyc06g005780.1.1	357	178	259	104.473
Solyc01g094080.3.1	2132	1953	81.6563	3.002
Solyc06g069570.3.1	1494	1315	780.53	42.6174
Solyc01g104590.3.1	2202	2023	8267	293.41
Solyc02g067510.3.1	922	743	0	0
Solyc12g062920.2.1	195	23.5677	0	0
Solyc12g007050.1.1	198	25.324	14	39.6934
Solyc03g026413.1.1	183	17.7996	0	0
Solyc09g064220.2.1	438	259	0	0
Solyc12g038970.2.1	2016	1837	232	9.06779
Solyc07g032745.1.1	1125	946	0	0
Solyc02g078430.3.1	795	616	0	0
Solyc10g054040.2.1	1864	1685	5	0.213055
Solyc03g121770.2.1	2064	1885	0	0
Solyc09g072870.3.1	1463	1284	3516.96	196.664
Solyc03g063690.1.1	1791	1612	26	1.15806
Solyc11g067200.2.1	4337	4158	162	2.79739
Solyc09g055900.3.1	1694	1515	25	1.18481
Solyc01g105230.3.1	7135	6956	439.42	4.53568
Solyc03g120475.1.1	919	740	3065	297.387
Solyc08g007950.3.1	3366	3187	171	3.85245
Solyc06g050185.1.1	204	29.2345	0	0
Solyc04g016060.1.1	846	667	18	1.93762
Solyc02g062170.3.1	1014	835	41.4265	3.56216
Solyc08g076500.3.1	207	31.3862	0	0
Solyc08g066190.2.1	2450	2271	7.1404	0.22575
Solyc09g007320.3.1	2220	2041	0	0
Solyc05g012550.3.1	1211	1032	1	0.0695733
Solyc06g073033.1.1	438	259	0	0
Solyc02g090135.1.1	2374	2195	12	0.392527
Solyc06g051060.3.1	1647	1468	21	1.02711
Solyc03g007500.3.1	2046	1867	202.303	7.78001
Solyc07g042093.1.1	654	475	0	0
Solyc06g076130.3.1	5236	5057	147	2.08712
Solyc06g076910.2.1	6763	6584	347	3.7841
Solyc12g013870.2.1	1226	1047	85	5.82901
Solyc02g081570.3.1	2085	1906	0	0
Solyc07g005740.1.1	1431	1252	21	1.20431
Solyc02g086850.2.1	2888	2709	0	0
Solyc11g011130.2.1	1870	1691	1433	60.845
Solyc03g118660.3.1	1672	1493	159	7.64645
Solyc05g009890.1.1	1362	1183	112	6.7976
Solyc02g030220.1.1	1017	838	4	0.342719
Solyc02g069547.1.1	744	565	0	0
Solyc09g008940.3.1	1682	1503	158	7.5478
Solyc05g006323.1.1	1341	1162	198	12.2344
Solyc01g100590.3.1	1474	1295	777	43.0798
Solyc11g068810.2.1	709	530	226	30.6165
Solyc10g047480.1.1	1443	1264	0	0
Solyc01g086970.3.1	585	406	641.41	113.431
Solyc02g069730.3.1	1243	1064	0	0
Solyc09g055235.1.1	561	382	0	0
Solyc07g025120.1.1	234	55.1953	0	0
Solyc09g097865.1.1	3472	3293	75	1.63528
Solyc06g073100.3.1	1203	1024	22	1.54257
Solyc10g080045.1.1	1790	1611	95	4.234
Solyc06g060970.2.1	6163	5984	20.6256	0.247478
Solyc06g066470.3.1	240	61.0822	5	5.8773
Solyc03g025340.1.1	1050	871	1476	121.672
Solyc02g091570.1.1	1125	946	0	0
Solyc03g118120.3.1	830	651	99	10.9188
Solyc12g013480.2.1	197	24.7239	0	0
Solyc02g068620.1.1	375	196	0	0
Solyc03g082975.1.1	456	277	42.4924	11.0142
Solyc12g089293.1.1	768	589	0	0
Solyc12g096130.2.1	84	4.40283	0	0
Solyc01g080530.3.1	1352	1173	137	8.38581
Solyc05g014980.3.1	1193	1014	767	54.31
Solyc04g024340.3.1	972	793	89	8.05822
Solyc03g081290.1.1	297	118	0	0
Solyc02g069230.3.1	4256	4077	200	3.52218
Solyc12g099420.2.1	2427	2248	112	3.57721
Solyc02g030185.1.1	1050	871	0	0
Solyc11g012840.2.1	1311	1132	386.445	24.5112
Solyc09g098470.2.1	2529	2350	0	0
Solyc08g006290.2.1	798	619	0	0
Solyc03g005730.3.1	1807	1628	1863	82.1639
Solyc02g083130.3.1	1482	1303	169	9.31247
Solyc03g025860.3.1	1991	1812	0	0
Solyc04g005030.3.1	2062	1883	260	9.91392
Solyc01g073940.3.1	2300	2121	41	1.38792
Solyc08g062700.3.1	2066	1887	327	12.4422
Solyc06g084170.3.1	406	227	48.0621	15.2019
Solyc11g050810.1.1	720	541	0	0
Solyc03g083385.1.1	372	193	0	0
Solyc09g066495.1.1	479	300	503.181	120.427
Solyc06g008150.3.1	2569	2390	94	2.82392
Solyc09g075560.1.1	1104	925	154	11.9537
Solyc01g103945.1.1	303	124	10	5.7903
Solyc05g053715.1.1	243	64.0516	0	0
Solyc01g067360.3.1	1402	1223	881	51.7216
